index,FL_DATE,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,ICAO,LATITUDE,LONGITUDE,LOCAL_TIMEZONE,ACTL_DEP_TIME_DATE,SCHD_DEP_TIME_DATE,ACTL_DEP_TIME_DATE_CENT,SCHD_DEP_TIME_DATE_CENT
1425,2023-01-01,19393,N7743B,2513,DEN,HOU,0605,0627,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:27:00-07:00,2023-01-01 06:05:00-07:00,2023-01-01 07:27:00-06:00,2023-01-01 07:05:00-06:00
1441,2023-01-01,19393,N7749B,3644,DEN,MCI,1155,1431,KDEN,39.8617,-104.673,America/Denver,2023-01-01 14:31:00-07:00,2023-01-01 11:55:00-07:00,2023-01-01 15:31:00-06:00,2023-01-01 12:55:00-06:00
1444,2023-01-01,19393,N774SW,152,DEN,MCO,1715,1857,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:57:00-07:00,2023-01-01 17:15:00-07:00,2023-01-01 19:57:00-06:00,2023-01-01 18:15:00-06:00
1449,2023-01-01,19393,N7750A,3598,DEN,SAT,1805,1856,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:56:00-07:00,2023-01-01 18:05:00-07:00,2023-01-01 19:56:00-06:00,2023-01-01 19:05:00-06:00
1452,2023-01-01,19393,N7751A,2611,DEN,BOI,1505,1529,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:29:00-07:00,2023-01-01 15:05:00-07:00,2023-01-01 16:29:00-06:00,2023-01-01 16:05:00-06:00
1464,2023-01-01,19393,N777QC,298,DEN,SLC,2230,2227,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:27:00-07:00,2023-01-01 22:30:00-07:00,2023-01-01 23:27:00-06:00,2023-01-01 23:30:00-06:00
1476,2023-01-01,19393,N780SW,336,DEN,SJC,1225,1236,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:36:00-07:00,2023-01-01 12:25:00-07:00,2023-01-01 13:36:00-06:00,2023-01-01 13:25:00-06:00
1487,2023-01-01,19393,N7814B,1521,DEN,ICT,2205,2226,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:26:00-07:00,2023-01-01 22:05:00-07:00,2023-01-01 23:26:00-06:00,2023-01-01 23:05:00-06:00
1490,2023-01-01,19393,N7817J,1488,DEN,ELP,1645,1718,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:18:00-07:00,2023-01-01 16:45:00-07:00,2023-01-01 18:18:00-06:00,2023-01-01 17:45:00-06:00
1495,2023-01-01,19393,N7817J,3491,DEN,STL,2135,2202,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:02:00-07:00,2023-01-01 21:35:00-07:00,2023-01-01 23:02:00-06:00,2023-01-01 22:35:00-06:00
1498,2023-01-01,19393,N7818L,267,DEN,STL,1625,1659,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:59:00-07:00,2023-01-01 16:25:00-07:00,2023-01-01 17:59:00-06:00,2023-01-01 17:25:00-06:00
1529,2023-01-01,19393,N7822A,825,DEN,LAS,0640,0640,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:40:00-07:00,2023-01-01 06:40:00-07:00,2023-01-01 07:40:00-06:00,2023-01-01 07:40:00-06:00
1542,2023-01-01,19393,N7824A,1336,DEN,TUL,1610,1619,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:19:00-07:00,2023-01-01 16:10:00-07:00,2023-01-01 17:19:00-06:00,2023-01-01 17:10:00-06:00
1547,2023-01-01,19393,N7825A,1107,DEN,SNA,0930,0926,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:26:00-07:00,2023-01-01 09:30:00-07:00,2023-01-01 10:26:00-06:00,2023-01-01 10:30:00-06:00
1558,2023-01-01,19393,N7828A,2198,DEN,BUR,1250,1301,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:01:00-07:00,2023-01-01 12:50:00-07:00,2023-01-01 14:01:00-06:00,2023-01-01 13:50:00-06:00
1560,2023-01-01,19393,N7828A,2703,DEN,ELP,0800,0755,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:55:00-07:00,2023-01-01 08:00:00-07:00,2023-01-01 08:55:00-06:00,2023-01-01 09:00:00-06:00
1562,2023-01-01,19393,N7828A,943,DEN,SAN,1855,2042,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:42:00-07:00,2023-01-01 18:55:00-07:00,2023-01-01 21:42:00-06:00,2023-01-01 19:55:00-06:00
1572,2023-01-01,19393,N7831B,1159,DEN,OKC,1020,1023,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:23:00-07:00,2023-01-01 10:20:00-07:00,2023-01-01 11:23:00-06:00,2023-01-01 11:20:00-06:00
1625,2023-01-01,19393,N7840A,1935,DEN,PHX,1010,1014,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:14:00-07:00,2023-01-01 10:10:00-07:00,2023-01-01 11:14:00-06:00,2023-01-01 11:10:00-06:00
1627,2023-01-01,19393,N7840A,201,DEN,LAS,2010,2016,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:16:00-07:00,2023-01-01 20:10:00-07:00,2023-01-01 21:16:00-06:00,2023-01-01 21:10:00-06:00
1637,2023-01-01,19393,N7842A,3543,DEN,BNA,0700,0656,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:56:00-07:00,2023-01-01 07:00:00-07:00,2023-01-01 07:56:00-06:00,2023-01-01 08:00:00-06:00
1638,2023-01-01,19393,N7842A,866,DEN,MSP,1350,1401,KDEN,39.8617,-104.673,America/Denver,2023-01-01 14:01:00-07:00,2023-01-01 13:50:00-07:00,2023-01-01 15:01:00-06:00,2023-01-01 14:50:00-06:00
1646,2023-01-01,19393,N7843A,366,DEN,SMF,0610,0608,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:08:00-07:00,2023-01-01 06:10:00-07:00,2023-01-01 07:08:00-06:00,2023-01-01 07:10:00-06:00
1657,2023-01-01,19393,N7845A,2817,DEN,MTJ,1435,1511,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:11:00-07:00,2023-01-01 14:35:00-07:00,2023-01-01 16:11:00-06:00,2023-01-01 15:35:00-06:00
1661,2023-01-01,19393,N7845A,456,DEN,PHX,1815,1903,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:03:00-07:00,2023-01-01 18:15:00-07:00,2023-01-01 20:03:00-06:00,2023-01-01 19:15:00-06:00
1663,2023-01-01,19393,N7846A,1746,DEN,MCI,1705,1747,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:47:00-07:00,2023-01-01 17:05:00-07:00,2023-01-01 18:47:00-06:00,2023-01-01 18:05:00-06:00
1664,2023-01-01,19393,N7846A,2204,DEN,IND,1040,1056,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:56:00-07:00,2023-01-01 10:40:00-07:00,2023-01-01 11:56:00-06:00,2023-01-01 11:40:00-06:00
1679,2023-01-01,19393,N7849A,2589,DEN,CHS,1345,1439,KDEN,39.8617,-104.673,America/Denver,2023-01-01 14:39:00-07:00,2023-01-01 13:45:00-07:00,2023-01-01 15:39:00-06:00,2023-01-01 14:45:00-06:00
1703,2023-01-01,19393,N7851A,3265,DEN,SMF,1140,1157,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:57:00-07:00,2023-01-01 11:40:00-07:00,2023-01-01 12:57:00-06:00,2023-01-01 12:40:00-06:00
1713,2023-01-01,19393,N7853B,2668,DEN,SNA,1845,1921,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:21:00-07:00,2023-01-01 18:45:00-07:00,2023-01-01 20:21:00-06:00,2023-01-01 19:45:00-06:00
1715,2023-01-01,19393,N7853B,3411,DEN,SEA,1145,1158,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:58:00-07:00,2023-01-01 11:45:00-07:00,2023-01-01 12:58:00-06:00,2023-01-01 12:45:00-06:00
1718,2023-01-01,19393,N7854B,1909,DEN,ONT,0610,0604,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:04:00-07:00,2023-01-01 06:10:00-07:00,2023-01-01 07:04:00-06:00,2023-01-01 07:10:00-06:00
1727,2023-01-01,19393,N7856A,2100,DEN,MSP,0525,0524,KDEN,39.8617,-104.673,America/Denver,2023-01-01 05:24:00-07:00,2023-01-01 05:25:00-07:00,2023-01-01 06:24:00-06:00,2023-01-01 06:25:00-06:00
1747,2023-01-01,19393,N7859B,987,DEN,SNA,1630,1645,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:45:00-07:00,2023-01-01 16:30:00-07:00,2023-01-01 17:45:00-06:00,2023-01-01 17:30:00-06:00
1765,2023-01-01,19393,N7861J,3233,DEN,ELP,2215,2225,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:25:00-07:00,2023-01-01 22:15:00-07:00,2023-01-01 23:25:00-06:00,2023-01-01 23:15:00-06:00
1774,2023-01-01,19393,N7863A,1020,DEN,PDX,1640,1722,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:22:00-07:00,2023-01-01 16:40:00-07:00,2023-01-01 18:22:00-06:00,2023-01-01 17:40:00-06:00
1779,2023-01-01,19393,N7863A,2287,DEN,PHX,0625,0620,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:20:00-07:00,2023-01-01 06:25:00-07:00,2023-01-01 07:20:00-06:00,2023-01-01 07:25:00-06:00
1781,2023-01-01,19393,N7864B,1021,DEN,MSY,0610,0725,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:25:00-07:00,2023-01-01 06:10:00-07:00,2023-01-01 08:25:00-06:00,2023-01-01 07:10:00-06:00
1790,2023-01-01,19393,N7865A,3434,DEN,PDX,0530,0536,KDEN,39.8617,-104.673,America/Denver,2023-01-01 05:36:00-07:00,2023-01-01 05:30:00-07:00,2023-01-01 06:36:00-06:00,2023-01-01 06:30:00-06:00
1794,2023-01-01,19393,N7866A,1951,DEN,BNA,1150,1240,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:40:00-07:00,2023-01-01 11:50:00-07:00,2023-01-01 13:40:00-06:00,2023-01-01 12:50:00-06:00
1800,2023-01-01,19393,N7867A,2282,DEN,PHX,1555,1617,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:17:00-07:00,2023-01-01 15:55:00-07:00,2023-01-01 17:17:00-06:00,2023-01-01 16:55:00-06:00
1829,2023-01-01,19393,N7875A,419,DEN,MSP,2035,2106,KDEN,39.8617,-104.673,America/Denver,2023-01-01 21:06:00-07:00,2023-01-01 20:35:00-07:00,2023-01-01 22:06:00-06:00,2023-01-01 21:35:00-06:00
1835,2023-01-01,19393,N7876A,830,DEN,DAL,1135,1207,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:07:00-07:00,2023-01-01 11:35:00-07:00,2023-01-01 13:07:00-06:00,2023-01-01 12:35:00-06:00
1866,2023-01-01,19393,N7882B,2583,DEN,DAL,2025,2058,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:58:00-07:00,2023-01-01 20:25:00-07:00,2023-01-01 21:58:00-06:00,2023-01-01 21:25:00-06:00
1872,2023-01-01,19393,N7883A,1280,DEN,AMA,1035,1031,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:31:00-07:00,2023-01-01 10:35:00-07:00,2023-01-01 11:31:00-06:00,2023-01-01 11:35:00-06:00
1873,2023-01-01,19393,N7883A,2595,DEN,COS,2220,2348,KDEN,39.8617,-104.673,America/Denver,2023-01-01 23:48:00-07:00,2023-01-01 22:20:00-07:00,2023-01-02 00:48:00-06:00,2023-01-01 23:20:00-06:00
1882,2023-01-01,19393,N7885A,1569,DEN,MDW,0615,0615,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:15:00-07:00,2023-01-01 06:15:00-07:00,2023-01-01 07:15:00-06:00,2023-01-01 07:15:00-06:00
1893,2023-01-01,19393,N7887A,2751,DEN,SAN,0550,0550,KDEN,39.8617,-104.673,America/Denver,2023-01-01 05:50:00-07:00,2023-01-01 05:50:00-07:00,2023-01-01 06:50:00-06:00,2023-01-01 06:50:00-06:00
1925,2023-01-01,19393,N793SA,1310,DEN,SFO,1645,1712,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:12:00-07:00,2023-01-01 16:45:00-07:00,2023-01-01 18:12:00-06:00,2023-01-01 17:45:00-06:00
1940,2023-01-01,19393,N8305E,2124,DEN,SAN,0830,0843,KDEN,39.8617,-104.673,America/Denver,2023-01-01 08:43:00-07:00,2023-01-01 08:30:00-07:00,2023-01-01 09:43:00-06:00,2023-01-01 09:30:00-06:00
1972,2023-01-01,19393,N8311Q,3531,DEN,LAS,1635,1639,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:39:00-07:00,2023-01-01 16:35:00-07:00,2023-01-01 17:39:00-06:00,2023-01-01 17:35:00-06:00
1975,2023-01-01,19393,N8312C,2262,DEN,ATL,0500,0456,KDEN,39.8617,-104.673,America/Denver,2023-01-01 04:56:00-07:00,2023-01-01 05:00:00-07:00,2023-01-01 05:56:00-06:00,2023-01-01 06:00:00-06:00
1980,2023-01-01,19393,N8313F,3050,DEN,MDW,2145,2200,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:00:00-07:00,2023-01-01 21:45:00-07:00,2023-01-01 23:00:00-06:00,2023-01-01 22:45:00-06:00
1989,2023-01-01,19393,N8315C,1033,DEN,CMH,1005,1001,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:01:00-07:00,2023-01-01 10:05:00-07:00,2023-01-01 11:01:00-06:00,2023-01-01 11:05:00-06:00
1994,2023-01-01,19393,N8316H,2762,DEN,ORD,1310,1540,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:40:00-07:00,2023-01-01 13:10:00-07:00,2023-01-01 16:40:00-06:00,2023-01-01 14:10:00-06:00
2011,2023-01-01,19393,N8318F,766,DEN,HOU,0735,0735,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:35:00-07:00,2023-01-01 07:35:00-07:00,2023-01-01 08:35:00-06:00,2023-01-01 08:35:00-06:00
2026,2023-01-01,19393,N8321D,2592,DEN,ATL,1025,1025,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:25:00-07:00,2023-01-01 10:25:00-07:00,2023-01-01 11:25:00-06:00,2023-01-01 11:25:00-06:00
2033,2023-01-01,19393,N8322X,671,DEN,HOU,1805,1909,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:09:00-07:00,2023-01-01 18:05:00-07:00,2023-01-01 20:09:00-06:00,2023-01-01 19:05:00-06:00
2038,2023-01-01,19393,N8325D,3471,DEN,SAN,1335,1628,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:28:00-07:00,2023-01-01 13:35:00-07:00,2023-01-01 17:28:00-06:00,2023-01-01 14:35:00-06:00
2105,2023-01-01,19393,N8510E,2632,DEN,SDF,1815,1850,KDEN,39.8617,-104.673,America/Denver,2023-01-01 18:50:00-07:00,2023-01-01 18:15:00-07:00,2023-01-01 19:50:00-06:00,2023-01-01 19:15:00-06:00
2109,2023-01-01,19393,N8511K,1246,DEN,MSY,1945,2036,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:36:00-07:00,2023-01-01 19:45:00-07:00,2023-01-01 21:36:00-06:00,2023-01-01 20:45:00-06:00
2118,2023-01-01,19393,N8512U,3561,DEN,DAL,0735,0730,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:30:00-07:00,2023-01-01 07:35:00-07:00,2023-01-01 08:30:00-06:00,2023-01-01 08:35:00-06:00
2123,2023-01-01,19393,N8513F,2051,DEN,DAL,1910,1951,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:51:00-07:00,2023-01-01 19:10:00-07:00,2023-01-01 20:51:00-06:00,2023-01-01 20:10:00-06:00
2126,2023-01-01,19393,N8514F,2275,DEN,AUS,2025,2029,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:29:00-07:00,2023-01-01 20:25:00-07:00,2023-01-01 21:29:00-06:00,2023-01-01 21:25:00-06:00
2144,2023-01-01,19393,N8523W,1096,DEN,BWI,1025,1021,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:21:00-07:00,2023-01-01 10:25:00-07:00,2023-01-01 11:21:00-06:00,2023-01-01 11:25:00-06:00
2184,2023-01-01,19393,N8530W,1152,DEN,MIA,1255,1320,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:20:00-07:00,2023-01-01 12:55:00-07:00,2023-01-01 14:20:00-06:00,2023-01-01 13:55:00-06:00
2206,2023-01-01,19393,N8534Z,2283,DEN,MDW,1730,1902,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:02:00-07:00,2023-01-01 17:30:00-07:00,2023-01-01 20:02:00-06:00,2023-01-01 18:30:00-06:00
2216,2023-01-01,19393,N8536Z,1108,DEN,TPA,1810,1939,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:39:00-07:00,2023-01-01 18:10:00-07:00,2023-01-01 20:39:00-06:00,2023-01-01 19:10:00-06:00
2220,2023-01-01,19393,N8537Z,2482,DEN,LGA,1055,1105,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:05:00-07:00,2023-01-01 10:55:00-07:00,2023-01-01 12:05:00-06:00,2023-01-01 11:55:00-06:00
2223,2023-01-01,19393,N8537Z,340,DEN,SAT,2135,2137,KDEN,39.8617,-104.673,America/Denver,2023-01-01 21:37:00-07:00,2023-01-01 21:35:00-07:00,2023-01-01 22:37:00-06:00,2023-01-01 22:35:00-06:00
2225,2023-01-01,19393,N8538V,1490,DEN,HOU,1405,1420,KDEN,39.8617,-104.673,America/Denver,2023-01-01 14:20:00-07:00,2023-01-01 14:05:00-07:00,2023-01-01 15:20:00-06:00,2023-01-01 15:05:00-06:00
2227,2023-01-01,19393,N8538V,1830,DEN,OKC,2040,2059,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:59:00-07:00,2023-01-01 20:40:00-07:00,2023-01-01 21:59:00-06:00,2023-01-01 21:40:00-06:00
2233,2023-01-01,19393,N8539V,2790,DEN,GEG,2155,2225,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:25:00-07:00,2023-01-01 21:55:00-07:00,2023-01-01 23:25:00-06:00,2023-01-01 22:55:00-06:00
2251,2023-01-01,19393,N8542Z,676,DEN,ORD,1905,1927,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:27:00-07:00,2023-01-01 19:05:00-07:00,2023-01-01 20:27:00-06:00,2023-01-01 20:05:00-06:00
2276,2023-01-01,19393,N8547V,1573,DEN,IAD,1735,1737,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:37:00-07:00,2023-01-01 17:35:00-07:00,2023-01-01 18:37:00-06:00,2023-01-01 18:35:00-06:00
2294,2023-01-01,19393,N8551Q,1740,DEN,DTW,1240,1235,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:35:00-07:00,2023-01-01 12:40:00-07:00,2023-01-01 13:35:00-06:00,2023-01-01 13:40:00-06:00
2303,2023-01-01,19393,N8553W,2245,DEN,TPA,1115,1120,KDEN,39.8617,-104.673,America/Denver,2023-01-01 11:20:00-07:00,2023-01-01 11:15:00-07:00,2023-01-01 12:20:00-06:00,2023-01-01 12:15:00-06:00
2332,2023-01-01,19393,N8558Z,2688,DEN,LAS,0820,0821,KDEN,39.8617,-104.673,America/Denver,2023-01-01 08:21:00-07:00,2023-01-01 08:20:00-07:00,2023-01-01 09:21:00-06:00,2023-01-01 09:20:00-06:00
2338,2023-01-01,19393,N8559Q,3567,DEN,MDW,1155,1200,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:00:00-07:00,2023-01-01 11:55:00-07:00,2023-01-01 13:00:00-06:00,2023-01-01 12:55:00-06:00
2401,2023-01-01,19393,N8572X,123,DEN,MCI,2055,2123,KDEN,39.8617,-104.673,America/Denver,2023-01-01 21:23:00-07:00,2023-01-01 20:55:00-07:00,2023-01-01 22:23:00-06:00,2023-01-01 21:55:00-06:00
2402,2023-01-01,19393,N8572X,2099,DEN,MCI,0505,0503,KDEN,39.8617,-104.673,America/Denver,2023-01-01 05:03:00-07:00,2023-01-01 05:05:00-07:00,2023-01-01 06:03:00-06:00,2023-01-01 06:05:00-06:00
2430,2023-01-01,19393,N8577Z,2957,DEN,LAS,1310,1339,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:39:00-07:00,2023-01-01 13:10:00-07:00,2023-01-01 14:39:00-06:00,2023-01-01 14:10:00-06:00
2450,2023-01-01,19393,N8581Z,3453,DEN,SMF,1530,1555,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:55:00-07:00,2023-01-01 15:30:00-07:00,2023-01-01 16:55:00-06:00,2023-01-01 16:30:00-06:00
2456,2023-01-01,19393,N8582Z,242,DEN,BOI,2215,2255,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:55:00-07:00,2023-01-01 22:15:00-07:00,2023-01-01 23:55:00-06:00,2023-01-01 23:15:00-06:00
2458,2023-01-01,19393,N8582Z,838,DEN,MSY,1025,1021,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:21:00-07:00,2023-01-01 10:25:00-07:00,2023-01-01 11:21:00-06:00,2023-01-01 11:25:00-06:00
2460,2023-01-01,19393,N8583Z,1262,DEN,MKE,0620,0627,KDEN,39.8617,-104.673,America/Denver,2023-01-01 06:27:00-07:00,2023-01-01 06:20:00-07:00,2023-01-01 07:27:00-06:00,2023-01-01 07:20:00-06:00
2469,2023-01-01,19393,N8584Z,858,DEN,FLL,1655,1737,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:37:00-07:00,2023-01-01 16:55:00-07:00,2023-01-01 18:37:00-06:00,2023-01-01 17:55:00-06:00
2481,2023-01-01,19393,N8602F,2944,DEN,ABQ,0805,0806,KDEN,39.8617,-104.673,America/Denver,2023-01-01 08:06:00-07:00,2023-01-01 08:05:00-07:00,2023-01-01 09:06:00-06:00,2023-01-01 09:05:00-06:00
2505,2023-01-01,19393,N8609A,1296,DEN,OAK,0925,0941,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:41:00-07:00,2023-01-01 09:25:00-07:00,2023-01-01 10:41:00-06:00,2023-01-01 10:25:00-06:00
2553,2023-01-01,19393,N8619F,1038,DEN,TUS,0805,0804,KDEN,39.8617,-104.673,America/Denver,2023-01-01 08:04:00-07:00,2023-01-01 08:05:00-07:00,2023-01-01 09:04:00-06:00,2023-01-01 09:05:00-06:00
2571,2023-01-01,19393,N8622A,3716,DEN,LGA,1345,1557,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:57:00-07:00,2023-01-01 13:45:00-07:00,2023-01-01 16:57:00-06:00,2023-01-01 14:45:00-06:00
2609,2023-01-01,19393,N8629A,1399,DEN,DAL,0935,0939,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:39:00-07:00,2023-01-01 09:35:00-07:00,2023-01-01 10:39:00-06:00,2023-01-01 10:35:00-06:00
2621,2023-01-01,19393,N8631A,3281,DEN,IAD,1045,1051,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:51:00-07:00,2023-01-01 10:45:00-07:00,2023-01-01 11:51:00-06:00,2023-01-01 11:45:00-06:00
2636,2023-01-01,19393,N8634A,1547,DEN,SEA,2200,2205,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:05:00-07:00,2023-01-01 22:00:00-07:00,2023-01-01 23:05:00-06:00,2023-01-01 23:00:00-06:00
2672,2023-01-01,19393,N8643A,2483,DEN,SJC,0730,0733,KDEN,39.8617,-104.673,America/Denver,2023-01-01 07:33:00-07:00,2023-01-01 07:30:00-07:00,2023-01-01 08:33:00-06:00,2023-01-01 08:30:00-06:00
2688,2023-01-01,19393,N8645A,2291,DEN,PIT,1925,1945,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:45:00-07:00,2023-01-01 19:25:00-07:00,2023-01-01 20:45:00-06:00,2023-01-01 20:25:00-06:00
2709,2023-01-01,19393,N8649A,687,DEN,ABQ,2155,2235,KDEN,39.8617,-104.673,America/Denver,2023-01-01 22:35:00-07:00,2023-01-01 21:55:00-07:00,2023-01-01 23:35:00-06:00,2023-01-01 22:55:00-06:00
2714,2023-01-01,19393,N8650F,1100,DEN,FAT,1235,1241,KDEN,39.8617,-104.673,America/Denver,2023-01-01 12:41:00-07:00,2023-01-01 12:35:00-07:00,2023-01-01 13:41:00-06:00,2023-01-01 13:35:00-06:00
2716,2023-01-01,19393,N8650F,1864,DEN,LAS,1850,1907,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:07:00-07:00,2023-01-01 18:50:00-07:00,2023-01-01 20:07:00-06:00,2023-01-01 19:50:00-06:00
2731,2023-01-01,19393,N8653A,1937,DEN,PHX,0915,0916,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:16:00-07:00,2023-01-01 09:15:00-07:00,2023-01-01 10:16:00-06:00,2023-01-01 10:15:00-06:00
2753,2023-01-01,19393,N8657B,1173,DEN,SAN,1005,1026,KDEN,39.8617,-104.673,America/Denver,2023-01-01 10:26:00-07:00,2023-01-01 10:05:00-07:00,2023-01-01 11:26:00-06:00,2023-01-01 11:05:00-06:00
2755,2023-01-01,19393,N8657B,2408,DEN,RDU,1910,1922,KDEN,39.8617,-104.673,America/Denver,2023-01-01 19:22:00-07:00,2023-01-01 19:10:00-07:00,2023-01-01 20:22:00-06:00,2023-01-01 20:10:00-06:00
2761,2023-01-01,19393,N8658A,885,DEN,MKE,1535,1639,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:39:00-07:00,2023-01-01 15:35:00-07:00,2023-01-01 17:39:00-06:00,2023-01-01 16:35:00-06:00
2767,2023-01-01,19393,N8659D,3571,DEN,ATL,2025,2045,KDEN,39.8617,-104.673,America/Denver,2023-01-01 20:45:00-07:00,2023-01-01 20:25:00-07:00,2023-01-01 21:45:00-06:00,2023-01-01 21:25:00-06:00
2787,2023-01-01,19393,N8663A,1181,DEN,ONT,1335,1401,KDEN,39.8617,-104.673,America/Denver,2023-01-01 14:01:00-07:00,2023-01-01 13:35:00-07:00,2023-01-01 15:01:00-06:00,2023-01-01 14:35:00-06:00
2811,2023-01-01,19393,N8668A,1878,DEN,MEM,1250,1306,KDEN,39.8617,-104.673,America/Denver,2023-01-01 13:06:00-07:00,2023-01-01 12:50:00-07:00,2023-01-01 14:06:00-06:00,2023-01-01 13:50:00-06:00
2851,2023-01-01,19393,N8675A,500,DEN,HOU,0940,0938,KDEN,39.8617,-104.673,America/Denver,2023-01-01 09:38:00-07:00,2023-01-01 09:40:00-07:00,2023-01-01 10:38:00-06:00,2023-01-01 10:40:00-06:00
2881,2023-01-01,19393,N8681M,310,DEN,ICT,1420,1426,KDEN,39.8617,-104.673,America/Denver,2023-01-01 14:26:00-07:00,2023-01-01 14:20:00-07:00,2023-01-01 15:26:00-06:00,2023-01-01 15:20:00-06:00
2908,2023-01-01,19393,N8685B,3496,DEN,MCO,1225,1523,KDEN,39.8617,-104.673,America/Denver,2023-01-01 15:23:00-07:00,2023-01-01 12:25:00-07:00,2023-01-01 16:23:00-06:00,2023-01-01 13:25:00-06:00
2962,2023-01-01,19393,N8695D,2476,DEN,RNO,1620,1736,KDEN,39.8617,-104.673,America/Denver,2023-01-01 17:36:00-07:00,2023-01-01 16:20:00-07:00,2023-01-01 18:36:00-06:00,2023-01-01 17:20:00-06:00
2971,2023-01-01,19393,N8697C,1140,DEN,OKC,1600,1630,KDEN,39.8617,-104.673,America/Denver,2023-01-01 16:30:00-07:00,2023-01-01 16:00:00-07:00,2023-01-01 17:30:00-06:00,2023-01-01 17:00:00-06:00
