date,wind_speed,wind_gust,ceiling,visibility,temp,dew_pnt,pressure
2015-01-25 04:53:00,5,31,22000,16093,28,-11,10128
2015-01-25 05:53:00,5,26,22000,16093,22,-17,10128
2015-01-25 06:53:00,5,31,22000,16093,17,-17,10120
2015-01-25 07:53:00,5,31,22000,16093,17,-17,10116
2015-01-25 08:53:00,5,31,22000,16093,22,-11,10115
2015-01-25 09:53:00,5,46,6096,16093,33,-6,10104
2015-01-25 10:53:00,5,15,6096,16093,11,-11,10095
2015-01-25 12:53:00,5,36,22000,16093,0,-11,10097
2015-01-25 13:53:00,5,31,6096,16093,39,6,10093
2015-01-25 14:53:00,5,46,6096,16093,56,11,10083
2015-01-25 15:53:00,5,67,5182,16093,72,11,10076
2015-01-25 16:53:00,5,62,5182,16093,106,22,10063
2015-01-25 17:53:00,5,82,3353,16093,133,22,10048
2015-01-25 18:53:00,5,72,3048,16093,133,22,10040
2015-01-25 19:53:00,5,41,1463,16093,128,28,10035
2015-01-25 20:53:00,5,26,1372,16093,106,56,10034
2015-01-25 21:53:00,5,51,1250,16093,106,56,10040
2015-01-25 22:53:00,5,62,914,8047,94,56,10050
2015-01-25 23:53:00,5,26,914,16093,83,56,10056
2015-01-26 00:53:00,5,36,610,16093,83,56,10062
2015-01-26 02:53:00,5,57,823,16093,83,56,10062
2015-01-26 03:53:00,5,57,762,16093,72,50,10064
2015-01-26 04:53:00,5,41,427,16093,67,50,10068
2015-01-26 05:53:00,5,57,366,16093,67,50,10071
2015-01-26 06:53:00,5,57,335,16093,56,39,10081
2015-01-26 07:53:00,5,77,335,12875,44,28,10091
2015-01-26 08:53:00,5,82,274,16093,33,11,10103
2015-01-26 09:53:00,5,67,244,16093,17,0,10115
2015-01-26 10:53:00,5,67,244,16093,11,-6,10124
2015-01-26 11:53:00,5,77,305,16093,6,-17,10134
2015-01-26 12:53:00,5,57,366,16093,6,-17,10147
2015-01-26 13:53:00,5,41,427,16093,6,-22,10153
2015-01-26 14:53:00,5,67,427,16093,6,-28,10158
2015-01-26 15:53:00,5,57,427,16093,6,-22,10169
2015-01-26 16:53:00,5,31,366,16093,11,-17,10168
2015-01-26 17:53:00,5,31,427,16093,11,-22,10167
2015-01-26 18:53:00,5,36,427,16093,11,-28,10160
2015-01-26 20:53:00,5,36,488,16093,17,-17,10147
2015-01-26 21:53:00,5,26,671,16093,22,-22,10150
2015-01-26 22:53:00,5,26,1829,16093,22,-22,10156
2015-01-26 23:53:00,5,21,1524,12875,11,-17,10144
2015-01-27 00:53:00,5,21,2438,14484,11,-11,10154
2015-01-27 02:53:00,5,15,1829,16093,11,-6,10156
2015-01-27 03:53:00,5,15,1524,14484,11,-6,10154
2015-01-27 04:53:00,5,21,1524,12875,11,-6,10148
2015-01-27 05:53:00,5,15,1341,12875,11,-6,10139
2015-01-27 06:53:00,5,15,1219,12875,11,-6,10134
2015-01-27 07:53:00,5,26,1524,12875,11,-6,10127
2015-01-27 11:53:00,5,15,1128,12875,6,-11,10143
2015-01-27 12:53:00,5,26,22000,14484,11,-11,10151
2015-01-27 13:53:00,5,36,853,16093,22,-6,10161
2015-01-27 14:53:00,5,46,853,16093,33,0,10171
2015-01-27 15:53:00,5,41,640,16093,44,0,10183
2015-01-27 16:53:00,5,36,671,16093,56,6,10188
2015-01-27 17:53:00,5,41,579,16093,44,0,10189
2015-01-27 18:53:00,5,46,579,16093,39,-6,10191
2015-01-27 19:53:00,5,41,579,16093,39,-6,10194
2015-01-27 20:53:00,5,41,701,16093,39,-11,10199
2015-01-27 21:53:00,5,46,853,16093,39,-17,10206
2015-01-27 22:53:00,5,46,701,16093,39,-11,10214
2015-01-27 23:53:00,5,46,732,16093,33,-17,10223
2015-01-28 00:53:00,5,31,975,16093,28,-11,10231
2015-01-28 01:53:00,5,36,518,16093,22,-11,10234
2015-01-28 02:53:00,5,41,366,11265,17,-6,10237
2015-01-28 03:53:00,5,41,975,16093,17,-11,10241
2015-01-28 04:53:00,5,31,884,16093,17,-11,10241
2015-01-28 05:53:00,5,31,762,14484,17,-11,10245
2015-01-28 06:53:00,5,21,884,16093,11,-22,10244
2015-01-28 07:53:00,5,31,884,16093,11,-22,10248
2015-01-28 08:53:00,5,31,975,16093,6,-22,10251
2015-01-28 09:53:00,5,26,914,16093,6,-22,10254
2015-01-28 10:53:00,5,41,671,16093,6,-33,10259
2015-01-28 11:53:00,5,41,610,16093,6,-39,10266
2015-01-28 12:53:00,5,41,22000,16093,-6,-50,10275
2015-01-28 13:53:00,5,41,22000,16093,0,-72,10277
2015-01-28 14:53:00,5,46,22000,16093,17,-56,10280
2015-01-28 15:53:00,5,26,22000,16093,28,-56,10282
2015-01-28 16:53:00,5,31,22000,16093,44,-56,10279
2015-01-28 17:53:00,5,31,22000,16093,67,-50,10267
2015-01-28 19:53:00,5,36,22000,16093,94,-44,10246
2015-01-28 20:53:00,5,21,22000,16093,100,-56,10241
2015-01-28 21:53:00,5,36,22000,16093,100,-50,10232
2015-01-28 22:53:00,5,26,22000,16093,83,-44,10228
2015-01-28 23:53:00,5,15,22000,16093,78,-44,10231
2015-01-29 00:53:00,5,21,22000,16093,72,-39,10230
2015-01-29 01:53:00,5,41,22000,16093,56,-33,10218
2015-01-29 02:53:00,5,36,22000,16093,61,-28,10210
2015-01-29 03:53:00,5,21,22000,16093,44,-28,10216
2015-01-29 04:53:00,5,46,22000,16093,56,-22,10210
2015-01-29 05:53:00,5,51,7620,16093,67,-22,10207
2015-01-29 06:53:00,5,46,7620,16093,67,-22,10201
2015-01-29 07:53:00,5,67,6096,16093,78,-28,10196
2015-01-29 08:53:00,5,51,22000,16093,72,-28,10189
2015-01-29 09:53:00,5,36,3048,16093,78,-28,10183
2015-01-29 10:53:00,5,77,2591,16093,94,-17,10179
2015-01-29 11:53:00,5,72,2591,16093,89,0,10175
2015-01-29 12:53:00,5,93,2591,16093,100,0,10168
2015-01-29 13:53:00,5,82,2591,16093,100,11,10169
2015-01-29 14:53:00,5,88,22000,16093,117,11,10176
2015-01-29 15:53:00,5,72,22000,16093,139,17,10177
2015-01-29 16:53:00,5,72,22000,16093,150,22,10173
2015-01-29 17:53:00,5,62,22000,16093,167,33,10167
2015-01-29 18:53:00,5,62,7620,16093,183,50,10159
2015-01-29 19:53:00,5,46,1524,16093,183,50,10157
2015-01-29 20:53:00,5,41,1829,16093,178,56,10161
2015-01-29 21:53:00,5,88,1981,16093,122,44,10185
2015-01-29 22:53:00,5,72,762,12875,89,28,10209
2015-01-29 23:53:00,5,93,762,16093,67,6,10228
2015-01-30 00:53:00,5,62,762,16093,56,0,10243
2015-01-30 01:53:00,5,62,914,16093,56,-6,10253
2015-01-30 02:53:00,5,57,975,16093,50,-6,10262
2015-01-30 03:53:00,5,67,1311,16093,50,0,10267
2015-01-30 04:53:00,5,46,1189,16093,50,-6,10270
2015-01-30 05:53:00,5,51,1189,16093,44,-11,10272
2015-01-30 06:53:00,5,57,823,16093,44,-11,10274
2015-01-30 07:53:00,5,51,640,16093,39,-11,10280
2015-01-30 08:53:00,5,51,762,16093,33,-17,10283
2015-01-30 09:53:00,5,41,823,16093,28,-28,10287
2015-01-30 10:53:00,5,57,762,16093,22,-33,10298
2015-01-30 11:53:00,5,51,823,16093,17,-44,10304
2015-01-30 12:53:00,5,77,884,16093,17,-50,10312
2015-01-30 13:53:00,5,62,1036,16093,22,-56,10316
2015-01-30 14:53:00,5,46,1219,16093,33,-61,10323
2015-01-30 15:53:00,5,41,22000,16093,50,-61,10328
2015-01-30 16:53:00,5,62,22000,16093,56,-61,10330
2015-01-30 17:53:00,5,36,22000,16093,61,-67,10318
2015-01-30 18:53:00,5,36,22000,16093,72,-67,10310
2015-01-30 19:53:00,5,41,22000,16093,72,-72,10303
2015-01-30 20:53:00,5,41,22000,16093,72,-72,10304
2015-01-30 21:53:00,5,36,22000,16093,67,-67,10305
2015-01-30 22:53:00,5,36,22000,16093,50,-72,10307
2015-01-30 23:53:00,5,31,22000,16093,33,-67,10309
2015-01-31 00:53:00,5,21,22000,16093,33,-67,10313
2015-01-31 01:53:00,5,21,22000,16093,28,-67,10314
2015-01-31 02:53:00,5,15,22000,16093,28,-67,10313
2015-01-31 03:53:00,5,31,22000,16093,6,-67,10313
2015-01-31 04:53:00,5,21,22000,16093,6,-67,10310
2015-01-31 05:53:00,5,21,22000,16093,0,-61,10306
2015-01-31 07:53:00,5,15,22000,16093,-28,-56,10302
2015-01-31 14:53:00,5,15,5486,16093,0,-39,10302
2015-01-31 15:53:00,5,21,5791,16093,28,-56,10303
2015-01-31 16:53:00,5,15,5791,16093,56,-56,10300
2015-01-31 17:53:00,5,21,5182,16093,61,-50,10287
2015-01-31 18:53:00,5,21,22000,16093,67,-56,10277
2015-01-31 19:53:00,5,15,6706,16093,78,-72,10269
2015-01-31 20:53:00,5,21,3658,16093,78,-78,10267
2015-01-31 21:53:00,5,15,3048,16093,78,-111,10264
2015-01-31 22:53:00,5,26,3048,16093,72,-100,10255
2015-02-01 00:53:00,5,15,3962,16093,61,-89,10251
2015-02-01 02:53:00,5,15,3962,16093,56,-61,10241
2015-02-01 03:53:00,5,21,3962,16093,44,-56,10233
2015-02-01 04:53:00,5,31,3353,16093,50,-61,10224
2015-02-01 06:53:00,5,26,3353,16093,61,-72,10204
2015-02-01 07:53:00,5,15,3353,16093,78,-78,10195
2015-02-01 08:53:00,5,41,2743,16093,83,-72,10190
2015-02-01 09:53:00,5,46,2743,16093,89,-67,10181
2015-02-01 10:53:00,5,41,3353,16093,83,-61,10174
2015-02-01 11:53:00,5,62,3353,16093,89,-56,10169
2015-02-01 12:53:00,5,72,2438,16093,94,-33,10167
2015-02-01 13:53:00,5,51,2286,16093,89,-11,10164
2015-02-01 14:53:00,5,72,1981,16093,83,11,10155
2015-02-01 15:53:00,5,93,2286,16093,72,33,10135
2015-02-01 16:53:00,5,72,2134,16093,78,56,10116
2015-02-01 17:53:00,5,77,518,3219,89,72,10099
2015-02-01 18:53:00,5,62,396,9656,100,83,10082
2015-02-01 19:53:00,5,72,488,8047,111,100,10074
2015-02-01 20:53:00,5,77,610,8047,117,106,10056
2015-02-01 21:53:00,5,93,366,11265,122,111,10049
2015-02-01 22:53:00,5,51,427,6437,128,117,10045
2015-02-01 23:53:00,5,57,518,8047,128,117,10043
2015-02-02 00:53:00,5,41,579,9656,128,122,10034
2015-02-02 01:53:00,5,72,792,11265,128,111,10043
2015-02-02 02:53:00,5,36,1280,16093,111,89,10054
2015-02-02 03:53:00,5,46,884,16093,100,61,10063
2015-02-02 04:53:00,5,36,792,16093,94,67,10066
2015-02-02 05:53:00,5,67,396,16093,78,61,10071
2015-02-02 06:53:00,5,82,396,11265,50,28,10088
2015-02-02 07:53:00,5,46,762,16093,44,6,10102
2015-02-02 08:53:00,5,51,823,16093,39,-6,10107
2015-02-02 09:53:00,5,57,366,16093,17,0,10120
2015-02-02 10:53:00,5,82,366,16093,0,-17,10137
2015-02-02 11:53:00,5,82,488,14484,-6,-39,10159
2015-02-02 12:53:00,5,88,732,16093,-17,-67,10179
2015-02-02 13:53:00,5,62,853,14484,-22,-72,10202
2015-02-02 14:53:00,5,62,732,11265,-28,-72,10217
2015-02-02 15:53:00,5,51,792,16093,-28,-72,10232
2015-02-02 16:53:00,5,67,792,16093,-28,-78,10237
2015-02-02 17:53:00,5,51,914,16093,-11,-72,10242
2015-02-02 18:53:00,5,51,853,16093,-11,-83,10240
2015-02-02 19:53:00,5,46,853,16093,-17,-83,10244
2015-02-02 20:53:00,5,41,884,16093,-11,-83,10247
2015-02-02 21:53:00,5,41,914,16093,-17,-83,10254
2015-02-02 22:53:00,5,31,823,16093,-22,-78,10261
2015-02-02 23:53:00,5,41,823,16093,-22,-83,10266
2015-02-03 00:53:00,5,26,823,16093,-28,-83,10271
2015-02-03 01:53:00,5,21,823,16093,-28,-83,10275
2015-02-03 03:53:00,5,15,762,16093,-33,-83,10273
2015-02-03 04:53:00,5,15,762,16093,-33,-89,10279
2015-02-03 08:53:00,5,15,22000,16093,-67,-94,10274
2015-02-03 10:53:00,5,15,22000,16093,-61,-78,10279
2015-02-03 11:53:00,5,15,22000,16093,-78,-89,10281
2015-02-03 12:53:00,5,15,22000,14484,-78,-89,10287
2015-02-03 13:53:00,5,26,22000,16093,-50,-72,10291
2015-02-03 14:53:00,5,31,22000,16093,-28,-67,10299
2015-02-03 15:53:00,5,26,22000,16093,-11,-72,10301
2015-02-03 16:53:00,5,31,22000,16093,11,-61,10293
2015-02-03 17:53:00,5,41,22000,16093,33,-67,10289
2015-02-03 18:53:00,5,15,22000,16093,39,-67,10274
2015-02-03 20:53:00,5,31,22000,16093,67,-67,10259
2015-02-03 21:53:00,5,31,22000,16093,67,-72,10256
2015-02-03 22:53:00,5,41,22000,16093,56,-61,10255
2015-02-03 23:53:00,5,26,22000,16093,39,-67,10253
2015-02-04 00:53:00,5,15,22000,16093,28,-61,10252
2015-02-04 01:53:00,5,26,22000,16093,6,-50,10254
2015-02-04 02:53:00,5,31,22000,16093,0,-50,10253
2015-02-04 04:53:00,5,21,22000,16093,0,-50,10246
2015-02-04 05:53:00,5,15,22000,16093,17,-56,10242
2015-02-04 08:53:00,5,15,22000,16093,6,-56,10238
2015-02-04 10:53:00,5,15,22000,16093,0,-61,10237
2015-02-04 12:53:00,5,15,6096,16093,-11,-56,10236
2015-02-04 13:53:00,5,21,6096,16093,0,-39,10232
2015-02-04 14:53:00,5,31,6096,16093,33,-33,10226
2015-02-04 15:53:00,5,46,22000,16093,61,-39,10223
2015-02-04 16:53:00,5,41,22000,16093,83,-50,10217
2015-02-04 17:53:00,5,36,7620,16093,94,-56,10212
2015-02-04 18:53:00,5,51,7620,16093,111,-56,10202
2015-02-04 19:53:00,5,41,7620,16093,117,-56,10190
2015-02-04 20:53:00,5,51,7620,16093,117,-56,10189
2015-02-04 21:53:00,5,36,7620,16093,111,-44,10188
2015-02-04 22:53:00,5,31,7620,16093,100,-56,10188
2015-02-04 23:53:00,5,21,7620,16093,94,-67,10195
2015-02-05 00:53:00,5,15,1981,16093,78,-39,10200
2015-02-05 01:53:00,5,21,2134,16093,78,-44,10199
2015-02-05 02:53:00,5,21,1829,16093,78,-39,10197
2015-02-05 03:53:00,5,21,1829,16093,83,-39,10204
2015-02-05 04:53:00,5,62,1829,14484,39,-6,10218
2015-02-05 05:53:00,5,82,549,16093,17,-28,10231
2015-02-05 06:53:00,5,77,671,16093,0,-39,10239
2015-02-05 07:53:00,5,88,671,16093,-6,-50,10245
2015-02-05 08:53:00,5,62,3353,16093,-17,-67,10249
2015-02-05 09:53:00,5,93,701,16093,-28,-83,10257
2015-02-05 10:53:00,5,51,579,16093,-28,-72,10266
2015-02-05 11:53:00,5,77,640,16093,-39,-83,10275
2015-02-05 12:53:00,5,72,701,16093,-39,-89,10287
2015-02-05 13:53:00,5,57,762,16093,-39,-94,10294
2015-02-05 14:53:00,5,62,823,16093,-33,-94,10301
2015-02-05 15:53:00,5,57,22000,16093,-22,-94,10306
2015-02-05 16:53:00,5,62,22000,16093,-6,-100,10305
2015-02-05 17:53:00,5,41,22000,16093,0,-106,10301
2015-02-05 18:53:00,5,36,22000,16093,11,-117,10296
2015-02-05 19:53:00,5,41,22000,16093,22,-122,10292
2015-02-05 20:53:00,5,41,22000,16093,22,-128,10293
2015-02-05 21:53:00,5,57,22000,16093,22,-133,10294
2015-02-05 22:53:00,5,36,22000,16093,0,-133,10296
2015-02-05 23:53:00,5,31,22000,16093,-17,-133,10299
2015-02-06 00:53:00,5,26,22000,16093,-22,-128,10298
2015-02-06 01:53:00,5,26,22000,16093,-22,-128,10301
2015-02-06 02:53:00,5,21,22000,16093,-28,-122,10300
2015-02-06 03:53:00,5,21,22000,16093,-33,-128,10303
2015-02-06 06:53:00,5,21,22000,16093,-72,-111,10299
2015-02-06 07:53:00,5,15,22000,16093,-72,-106,10299
2015-02-06 09:53:00,5,15,22000,16093,-83,-106,10297
2015-02-06 11:53:00,5,15,22000,16093,-83,-106,10298
2015-02-06 12:53:00,5,15,7620,16093,-83,-100,10302
2015-02-06 14:53:00,5,15,22000,16093,-28,-83,10303
2015-02-06 15:53:00,5,31,6096,16093,11,-94,10298
2015-02-06 16:53:00,5,15,7620,16093,33,-106,10297
2015-02-06 18:53:00,5,31,7620,16093,83,-128,10271
2015-02-06 19:53:00,5,41,7620,16093,100,-128,10261
2015-02-06 20:53:00,5,36,22000,16093,106,-144,10257
2015-02-06 21:53:00,5,36,7620,16093,111,-161,10248
2015-02-06 22:53:00,5,41,7620,16093,100,-133,10249
2015-02-06 23:53:00,5,36,7620,16093,83,-128,10246
2015-02-07 00:53:00,5,15,22000,16093,61,-122,10247
2015-02-07 01:53:00,5,15,22000,16093,50,-122,10244
2015-02-07 02:53:00,5,26,22000,16093,28,-106,10236
2015-02-07 03:53:00,5,15,22000,16093,39,-117,10235
2015-02-07 04:53:00,5,15,22000,16093,33,-111,10233
2015-02-07 05:53:00,5,26,22000,16093,17,-94,10229
2015-02-07 06:53:00,5,26,22000,16093,39,-111,10226
2015-02-07 07:53:00,5,26,22000,16093,22,-100,10223
2015-02-07 08:53:00,5,15,22000,16093,28,-106,10221
2015-02-07 10:53:00,5,21,22000,16093,-6,-83,10223
2015-02-07 11:53:00,5,36,22000,16093,-11,-83,10224
2015-02-07 12:53:00,5,36,22000,16093,-6,-83,10223
2015-02-07 13:53:00,5,21,22000,16093,33,-72,10223
2015-02-07 14:53:00,5,31,22000,16093,83,-83,10221
2015-02-07 15:53:00,5,67,22000,16093,111,-89,10215
2015-02-07 16:53:00,5,67,22000,16093,133,-56,10209
2015-02-07 17:53:00,5,51,22000,16093,156,-28,10195
2015-02-07 18:53:00,5,82,22000,16093,161,-17,10178
2015-02-07 19:53:00,5,57,22000,16093,178,-17,10166
2015-02-07 20:53:00,5,72,22000,16093,183,-22,10157
2015-02-07 21:53:00,5,82,22000,16093,183,-33,10153
2015-02-07 22:53:00,5,67,22000,16093,167,-33,10155
2015-02-07 23:53:00,5,57,22000,16093,144,-28,10158
2015-02-08 00:53:00,5,46,22000,16093,122,-28,10159
2015-02-08 01:53:00,5,51,22000,16093,128,-39,10155
2015-02-08 02:53:00,5,51,22000,16093,117,-44,10155
2015-02-08 03:53:00,5,46,22000,16093,128,-56,10153
2015-02-08 04:53:00,5,46,22000,16093,128,-61,10153
2015-02-08 05:53:00,5,51,22000,16093,122,-61,10152
2015-02-08 06:53:00,5,62,22000,16093,117,-44,10147
2015-02-08 07:53:00,5,67,22000,16093,111,-28,10144
2015-02-08 08:53:00,5,57,22000,16093,111,-11,10143
2015-02-08 09:53:00,5,51,22000,16093,111,0,10146
2015-02-08 10:53:00,5,51,1006,16093,117,17,10145
2015-02-08 11:53:00,5,46,1067,16093,117,33,10147
2015-02-08 12:53:00,5,62,1128,16093,111,44,10148
2015-02-08 13:53:00,5,72,1067,16093,117,56,10144
2015-02-08 14:53:00,5,62,1067,16093,128,72,10141
2015-02-08 15:53:00,5,72,792,16093,133,78,10138
2015-02-08 16:53:00,5,46,732,16093,139,83,10133
2015-02-08 17:53:00,5,36,671,16093,139,89,10123
2015-02-08 18:53:00,5,46,671,16093,144,94,10109
2015-02-08 19:53:00,5,51,884,16093,156,94,10102
2015-02-08 20:53:00,5,36,1006,16093,161,94,10101
2015-02-08 21:53:00,5,26,1067,16093,161,89,10106
2015-02-08 22:53:00,5,57,1067,16093,161,94,10097
2015-02-08 23:53:00,5,36,1128,16093,161,94,10100
2015-02-09 00:53:00,5,41,1067,16093,167,100,10098
2015-02-09 01:53:00,5,31,1067,16093,161,94,10104
2015-02-09 02:53:00,5,26,1006,16093,161,100,10105
2015-02-09 03:53:00,5,31,1981,16093,161,100,10104
2015-02-09 08:53:00,5,15,579,16093,144,106,10088
2015-02-09 09:53:00,5,15,518,16093,139,111,10088
2015-02-09 10:53:00,5,21,457,16093,139,111,10092
2015-02-09 11:53:00,5,51,457,14484,128,100,10101
2015-02-09 12:53:00,5,57,305,6437,100,78,10113
2015-02-09 13:53:00,5,51,366,4828,72,39,10129
2015-02-09 14:53:00,5,51,366,4023,67,33,10134
2015-02-09 15:53:00,5,57,366,4023,61,28,10140
2015-02-09 16:53:00,5,57,366,4023,56,22,10145
2015-02-09 17:53:00,5,77,427,6437,50,11,10146
2015-02-09 18:53:00,5,46,366,8047,44,11,10148
2015-02-09 19:53:00,5,67,366,9656,44,6,10151
2015-02-09 20:53:00,5,72,427,11265,39,6,10153
2015-02-09 21:53:00,5,46,518,16093,39,0,10160
2015-02-09 22:53:00,5,67,518,12875,33,-6,10167
2015-02-09 23:53:00,5,57,518,12875,33,-11,10175
2015-02-10 00:53:00,5,46,335,8047,22,0,10182
2015-02-10 01:53:00,5,57,396,11265,17,-6,10187
2015-02-10 02:53:00,5,57,396,11265,11,-17,10191
2015-02-10 03:53:00,5,57,457,12875,11,-22,10190
2015-02-10 04:53:00,5,36,457,16093,11,-28,10191
2015-02-10 05:53:00,5,51,518,14484,6,-28,10193
2015-02-10 06:53:00,5,36,518,16093,6,-33,10195
2015-02-10 07:53:00,5,46,579,16093,6,-39,10196
2015-02-10 08:53:00,5,57,579,16093,0,-39,10193
2015-02-10 09:53:00,5,67,518,14484,0,-39,10196
2015-02-10 10:53:00,5,51,518,14484,0,-39,10199
2015-02-10 11:53:00,5,51,518,14484,0,-39,10203
2015-02-10 12:53:00,5,51,518,12875,0,-39,10211
2015-02-10 13:53:00,5,57,518,11265,0,-39,10214
2015-02-10 14:53:00,5,62,518,11265,6,-33,10215
2015-02-10 15:53:00,5,62,579,12875,11,-33,10220
2015-02-10 16:53:00,5,57,640,14484,22,-33,10216
2015-02-10 17:53:00,5,46,701,16093,28,-33,10214
2015-02-10 18:53:00,5,41,762,16093,50,-28,10206
2015-02-10 19:53:00,5,36,22000,16093,56,-28,10198
2015-02-10 20:53:00,5,41,22000,16093,67,-28,10198
2015-02-10 21:53:00,5,36,22000,16093,61,-22,10197
2015-02-10 22:53:00,5,31,22000,16093,56,-22,10193
2015-02-10 23:53:00,5,21,22000,16093,39,-22,10194
2015-02-11 00:53:00,5,26,22000,16093,22,-22,10194
2015-02-11 02:53:00,5,15,22000,16093,11,-28,10195
2015-02-11 03:53:00,5,26,22000,16093,6,-33,10193
2015-02-11 06:53:00,5,21,22000,12875,-22,-44,10186
2015-02-11 07:53:00,5,15,22000,12875,-28,-50,10190
2015-02-11 11:53:00,5,15,22000,9656,-44,-56,10194
2015-02-11 15:53:00,5,21,22000,12875,44,-11,10208
2015-02-11 16:53:00,5,26,22000,12875,67,-17,10207
2015-02-11 17:53:00,5,36,7620,16093,83,-17,10197
2015-02-11 18:53:00,5,26,2896,16093,94,-11,10189
2015-02-11 20:53:00,5,36,7620,16093,117,-17,10185
2015-02-11 21:53:00,5,21,7620,16093,111,-22,10183
2015-02-11 22:53:00,5,31,22000,16093,106,-22,10188
2015-02-11 23:53:00,5,21,22000,16093,89,-22,10192
2015-02-12 00:53:00,5,26,22000,16093,78,-11,10195
2015-02-12 01:53:00,5,21,22000,16093,72,-11,10194
2015-02-12 02:53:00,5,31,22000,16093,67,-11,10198
2015-02-12 03:53:00,5,57,22000,16093,56,6,10203
2015-02-12 04:53:00,5,62,1341,16093,50,-6,10205
2015-02-12 05:53:00,5,67,1158,16093,44,-11,10204
2015-02-12 06:53:00,5,62,762,16093,33,-22,10206
2015-02-12 07:53:00,5,46,762,16093,28,-28,10209
2015-02-12 08:53:00,5,62,762,16093,6,-44,10209
2015-02-12 09:53:00,5,36,762,16093,-11,-61,10213
2015-02-12 10:53:00,5,51,701,16093,-17,-67,10220
2015-02-12 11:53:00,5,57,22000,16093,-17,-67,10228
2015-02-12 12:53:00,5,72,762,16093,-22,-78,10236
2015-02-12 13:53:00,5,57,823,16093,-17,-78,10248
2015-02-12 14:53:00,5,67,1006,12875,-17,-78,10261
2015-02-12 15:53:00,5,93,1036,11265,-22,-67,10271
2015-02-12 16:53:00,5,62,1036,14484,-17,-89,10280
2015-02-12 17:53:00,5,88,1067,16093,-17,-106,10284
2015-02-12 18:53:00,5,51,1280,16093,-11,-111,10282
2015-02-12 19:53:00,5,62,22000,16093,0,-117,10280
2015-02-12 20:53:00,5,46,1524,16093,0,-133,10284
2015-02-12 21:53:00,5,67,1463,16093,-11,-133,10288
2015-02-12 22:53:00,5,72,22000,16093,-17,-128,10294
2015-02-12 23:53:00,5,62,22000,16093,-33,-128,10301
2015-02-13 00:53:00,5,67,1158,16093,-39,-122,10311
2015-02-13 01:53:00,5,57,1097,16093,-50,-128,10310
2015-02-13 02:53:00,5,57,22000,16093,-56,-128,10310
2015-02-13 03:53:00,5,41,6096,16093,-56,-128,10309
2015-02-13 04:53:00,5,41,6096,16093,-61,-128,10304
2015-02-13 05:53:00,5,31,6096,16093,-61,-122,10302
2015-02-13 06:53:00,5,36,6096,16093,-61,-128,10305
2015-02-13 07:53:00,5,36,22000,16093,-67,-128,10298
2015-02-13 08:53:00,5,21,22000,16093,-67,-122,10295
2015-02-13 09:53:00,5,26,22000,16093,-67,-122,10294
2015-02-13 10:53:00,5,21,6096,16093,-72,-122,10297
2015-02-13 11:53:00,5,15,6096,16093,-72,-122,10301
2015-02-13 12:53:00,5,15,7620,16093,-72,-122,10302
2015-02-13 13:53:00,5,15,22000,16093,-67,-117,10304
2015-02-13 16:53:00,5,15,22000,16093,-11,-122,10295
2015-02-13 17:53:00,5,21,22000,16093,6,-128,10285
2015-02-13 21:53:00,5,21,3353,16093,22,-133,10243
2015-02-13 23:53:00,5,21,22000,16093,-6,-122,10233
2015-02-14 00:53:00,5,21,22000,16093,-6,-122,10235
2015-02-14 03:53:00,5,15,22000,16093,-28,-111,10235
2015-02-14 04:53:00,5,21,22000,16093,-39,-106,10232
2015-02-14 05:53:00,5,21,22000,16093,-50,-106,10225
2015-02-14 06:53:00,5,21,22000,16093,-44,-106,10220
2015-02-14 07:53:00,5,26,22000,16093,-44,-106,10210
2015-02-14 08:53:00,5,21,22000,16093,-39,-111,10204
2015-02-14 09:53:00,5,21,22000,16093,-44,-111,10199
2015-02-14 10:53:00,5,26,22000,16093,-44,-106,10189
2015-02-14 11:53:00,5,15,22000,16093,-17,-106,10193
2015-02-14 12:53:00,5,15,4267,16093,-6,-89,10192
2015-02-14 13:53:00,5,26,2743,16093,17,-78,10192
2015-02-14 15:53:00,5,26,2743,16093,61,-61,10177
2015-02-14 16:53:00,5,41,2591,16093,72,-56,10179
2015-02-14 17:53:00,5,41,2743,16093,100,-50,10170
2015-02-14 18:53:00,5,46,3658,16093,106,-50,10161
2015-02-14 19:53:00,5,57,2438,16093,100,-50,10159
2015-02-14 20:53:00,5,72,1829,16093,94,-56,10165
2015-02-14 21:53:00,5,72,1676,16093,72,-33,10181
2015-02-14 22:53:00,5,98,1250,16093,56,-28,10193
2015-02-14 23:53:00,5,88,1158,16093,28,-33,10212
2015-02-15 00:53:00,5,67,22000,16093,-6,-111,10236
2015-02-15 01:53:00,5,98,22000,16093,-28,-150,10255
2015-02-15 02:53:00,5,82,22000,16093,-56,-150,10275
2015-02-15 03:53:00,5,62,22000,16093,-67,-183,10286
2015-02-15 04:53:00,5,67,22000,16093,-78,-183,10293
2015-02-15 05:53:00,5,62,22000,16093,-89,-178,10295
2015-02-15 06:53:00,5,46,22000,16093,-94,-183,10297
2015-02-15 07:53:00,5,46,22000,16093,-100,-183,10304
2015-02-15 08:53:00,5,36,22000,16093,-100,-178,10314
2015-02-15 09:53:00,5,51,22000,16093,-106,-178,10320
2015-02-15 10:53:00,5,51,22000,16093,-106,-172,10313
2015-02-15 11:53:00,5,67,22000,16093,-106,-183,10312
2015-02-15 12:53:00,5,51,3353,16093,-100,-183,10323
